ID,Channel,StartTime,EndTime
id_78,channel_45,2001-04-04T21:00:28.302Z,2001-04-04T21:01:58.302Z
id_78,channel_45,2001-04-05T00:00:28.302Z,2001-04-05T00:04:58.302Z
id_78,channel_45,2001-04-05T03:00:28.302Z,2001-04-05T03:01:58.302Z
id_78,channel_45,2001-04-05T06:00:28.302Z,2001-04-05T06:07:28.302Z
id_78,channel_45,2001-04-05T15:10:58.302Z,2001-04-11T23:16:58.302Z
id_78,channel_46,2001-04-04T00:00:28.302Z,2001-04-04T00:03:28.302Z
id_78,channel_46,2001-04-04T03:00:28.302Z,2001-04-04T03:03:28.302Z
id_78,channel_46,2001-04-04T09:00:28.302Z,2001-04-04T09:04:58.302Z
id_78,channel_46,2001-04-04T12:00:28.302Z,2001-04-04T12:01:58.302Z
id_78,channel_46,2001-04-04T21:00:28.302Z,2001-04-04T21:01:58.302Z
id_78,channel_46,2001-04-05T00:00:28.302Z,2001-04-05T00:04:58.302Z
id_78,channel_46,2001-04-05T03:00:28.302Z,2001-04-05T03:01:58.302Z
id_78,channel_46,2001-04-05T06:00:28.302Z,2001-04-05T06:07:28.302Z
id_78,channel_46,2001-04-05T15:10:58.302Z,2001-04-11T23:17:20.802Z
id_78,channel_47,2001-04-05T15:11:28.302Z,2001-04-12T15:56:58.302Z
id_78,channel_48,2001-04-05T15:11:58.302Z,2001-04-13T20:50:28.302Z
id_78,channel_49,2001-04-05T15:10:58.302Z,2001-04-14T00:10:58.302Z
id_78,channel_50,2001-04-05T15:13:10.683Z,2001-04-13T20:01:10.680Z
id_78,channel_51,2001-04-05T15:11:40.683Z,2001-04-14T06:59:40.680Z
id_78,channel_52,2001-04-05T15:08:40.683Z,2001-04-14T04:43:10.680Z
id_79,channel_41,2001-04-23T12:41:28.302Z,2001-04-23T22:45:58.302Z
id_79,channel_42,2001-04-23T13:02:58.302Z,2001-04-23T22:43:58.302Z
id_79,channel_43,2001-04-23T12:45:28.302Z,2001-04-23T22:42:28.302Z
id_79,channel_44,2001-04-23T12:42:28.302Z,2001-04-23T22:52:28.302Z
id_79,channel_45,2001-04-23T12:35:58.302Z,2001-04-23T22:42:28.302Z
id_79,channel_46,2001-04-23T12:48:58.302Z,2001-04-23T22:39:28.302Z
id_79,channel_47,2001-04-23T12:46:58.302Z,2001-04-25T16:11:58.302Z
id_79,channel_48,2001-04-23T12:47:58.302Z,2001-04-25T17:30:28.302Z
id_79,channel_49,2001-04-23T12:50:58.302Z,2001-04-25T16:56:58.302Z
id_79,channel_50,2001-04-23T12:46:10.680Z,2001-04-25T16:53:40.680Z
id_79,channel_51,2001-04-23T12:46:10.680Z,2001-04-25T16:22:10.680Z
id_79,channel_52,2001-04-23T12:47:40.680Z,2001-04-25T16:29:40.680Z
id_79,channel_66,2001-04-23T16:32:36.501Z,2001-04-25T00:38:36.498Z
id_80,channel_14,2001-08-10T04:13:45.570Z,2001-08-10T05:13:45.570Z
id_80,channel_15,2001-08-10T04:19:45.570Z,2001-08-23T00:00:00.000Z
id_80,channel_21,2001-08-10T04:12:15.570Z,2001-08-10T04:57:15.570Z
id_80,channel_22,2001-08-10T04:22:45.570Z,2001-08-23T00:00:00.000Z
id_80,channel_23,2001-08-10T04:12:15.570Z,2001-08-23T00:00:00.000Z
id_80,channel_29,2001-08-10T04:01:45.570Z,2001-08-10T04:01:45.570Z
id_80,channel_29,2001-08-10T04:10:45.570Z,2001-08-10T04:39:15.570Z
id_80,channel_31,2001-08-10T04:16:45.570Z,2001-08-23T00:00:00.000Z
id_80,channel_39,2001-08-10T04:21:15.570Z,2001-08-23T00:00:00.000Z
id_80,channel_41,2001-08-10T04:10:25.290Z,2001-08-10T04:11:55.290Z
id_80,channel_41,2001-08-10T04:30:55.290Z,2001-08-10T04:31:55.290Z
id_80,channel_41,2001-08-10T04:39:55.290Z,2001-08-10T04:39:55.290Z
id_80,channel_42,2001-08-10T04:10:25.290Z,2001-08-10T04:11:55.290Z
id_80,channel_42,2001-08-10T04:30:55.290Z,2001-08-10T04:31:55.290Z
id_80,channel_42,2001-08-10T04:39:55.290Z,2001-08-10T04:39:55.290Z
id_80,channel_43,2001-08-10T04:09:25.290Z,2001-08-10T04:12:25.290Z
id_80,channel_43,2001-08-10T04:30:55.290Z,2001-08-10T04:31:55.290Z
id_80,channel_43,2001-08-10T04:39:55.290Z,2001-08-10T04:39:55.290Z
id_80,channel_44,2001-08-10T04:10:25.290Z,2001-08-10T04:11:55.290Z
id_80,channel_44,2001-08-10T04:30:55.290Z,2001-08-10T04:31:55.290Z
id_80,channel_44,2001-08-10T04:39:55.290Z,2001-08-10T04:39:55.290Z
id_80,channel_45,2001-08-10T04:10:25.290Z,2001-08-10T04:11:55.290Z
id_80,channel_45,2001-08-10T04:30:55.290Z,2001-08-10T04:31:55.290Z
id_80,channel_45,2001-08-10T04:39:55.290Z,2001-08-10T04:39:55.290Z
id_80,channel_46,2001-08-10T04:10:55.290Z,2001-08-10T04:13:25.290Z
id_80,channel_46,2001-08-10T04:30:55.290Z,2001-08-10T04:31:55.290Z
id_81,channel_14,2002-02-15T01:21:15.549Z,2002-02-19T00:00:00.000Z
id_81,channel_15,2002-02-15T01:24:15.549Z,2002-02-19T00:00:00.000Z
id_81,channel_21,2002-02-15T01:25:45.549Z,2002-02-19T00:00:00.000Z
id_81,channel_22,2002-02-15T01:30:15.549Z,2002-02-25T18:00:00.000Z
id_81,channel_23,2002-02-15T01:24:15.549Z,2002-02-19T00:00:00.000Z
id_81,channel_29,2002-02-15T01:25:45.549Z,2002-02-19T00:00:00.000Z
id_81,channel_30,2002-02-15T01:40:45.549Z,2002-02-19T00:00:00.000Z
id_81,channel_31,2002-02-15T01:28:45.549Z,2002-02-25T18:00:00.000Z
id_81,channel_38,2002-02-15T01:48:15.549Z,2002-02-19T00:00:00.000Z
id_81,channel_39,2002-02-15T01:28:45.549Z,2002-02-25T18:00:00.000Z
id_81,channel_41,2002-02-15T01:23:25.269Z,2002-02-15T01:28:25.269Z
id_81,channel_41,2002-02-15T01:44:55.269Z,2002-02-15T01:44:55.269Z
id_81,channel_41,2002-02-15T01:58:55.269Z,2002-02-15T01:58:55.269Z
id_81,channel_42,2002-02-15T01:22:55.269Z,2002-02-15T01:28:25.269Z
id_81,channel_42,2002-02-15T01:44:55.269Z,2002-02-15T01:44:55.269Z
id_81,channel_42,2002-02-15T01:58:55.269Z,2002-02-15T01:58:55.269Z
id_81,channel_43,2002-02-15T01:22:55.269Z,2002-02-15T01:28:25.269Z
id_81,channel_43,2002-02-15T01:44:55.269Z,2002-02-15T01:44:55.269Z
id_81,channel_43,2002-02-15T01:58:55.269Z,2002-02-15T01:58:55.269Z
id_81,channel_44,2002-02-15T01:21:55.269Z,2002-02-15T01:28:55.269Z
id_81,channel_44,2002-02-15T01:44:55.269Z,2002-02-15T01:44:55.269Z
id_81,channel_44,2002-02-15T01:58:55.269Z,2002-02-15T01:58:55.269Z
id_81,channel_45,2002-02-15T01:22:55.269Z,2002-02-15T01:28:25.269Z
id_81,channel_45,2002-02-15T01:44:55.269Z,2002-02-15T01:44:55.269Z
id_81,channel_45,2002-02-15T01:58:55.269Z,2002-02-15T01:58:55.269Z
id_81,channel_46,2002-02-15T01:21:25.269Z,2002-02-15T01:28:25.269Z
id_81,channel_46,2002-02-15T01:44:55.269Z,2002-02-15T01:44:55.269Z
id_81,channel_46,2002-02-15T01:58:55.269Z,2002-02-15T01:58:55.269Z
id_82,channel_14,2002-05-12T01:55:45.540Z,2002-05-12T07:36:15.540Z
id_82,channel_21,2002-05-12T01:55:45.540Z,2002-05-12T07:42:15.540Z
id_82,channel_29,2002-05-12T02:09:15.540Z,2002-05-12T07:49:45.540Z
id_83,channel_12,2002-05-20T22:24:15.540Z,2002-05-21T16:24:15.540Z
id_83,channel_13,2002-05-20T22:24:15.540Z,2002-05-21T16:46:45.540Z
id_83,channel_17,2002-05-20T22:25:45.540Z,2002-05-21T16:55:45.540Z
id_83,channel_18,2002-05-20T22:24:15.540Z,2002-05-21T16:37:45.540Z
id_83,channel_19,2002-05-20T22:24:15.540Z,2002-05-21T16:58:45.540Z
id_83,channel_20,2002-05-20T22:25:45.540Z,2002-05-21T17:03:15.540Z
id_83,channel_25,2002-05-20T22:21:15.540Z,2002-05-21T16:36:15.540Z
id_83,channel_26,2002-05-20T22:27:15.540Z,2002-05-21T16:48:15.540Z
id_83,channel_27,2002-05-20T22:24:15.540Z,2002-05-21T16:37:45.540Z
id_83,channel_28,2002-05-20T22:24:15.540Z,2002-05-21T16:36:15.540Z
id_83,channel_34,2002-05-20T22:22:45.540Z,2002-05-21T16:30:15.540Z
id_83,channel_35,2002-05-20T22:24:15.540Z,2002-05-21T16:46:45.540Z
id_83,channel_36,2002-05-20T22:25:45.540Z,2002-05-21T16:37:45.540Z
id_83,channel_37,2002-05-20T22:24:15.540Z,2002-05-21T16:31:45.540Z
id_83,channel_41,2002-05-20T22:22:25.260Z,2002-05-21T15:43:55.260Z
id_83,channel_42,2002-05-20T22:22:25.260Z,2002-05-21T15:43:55.260Z
id_83,channel_43,2002-05-20T22:22:25.260Z,2002-05-21T15:43:55.260Z
id_83,channel_44,2002-05-20T22:22:25.260Z,2002-05-21T15:43:55.260Z
id_83,channel_45,2002-05-20T22:22:25.260Z,2002-05-21T15:43:55.260Z
id_83,channel_46,2002-05-20T22:22:25.260Z,2002-05-21T15:43:55.260Z
id_83,channel_47,2002-05-20T22:23:25.260Z,2002-05-21T20:44:25.257Z
id_83,channel_48,2002-05-20T22:23:25.260Z,2002-05-21T20:51:25.257Z
id_83,channel_49,2002-05-20T22:22:55.260Z,2002-05-21T19:31:55.257Z
id_83,channel_50,2002-05-20T22:23:37.638Z,2002-05-21T20:19:07.638Z
id_83,channel_51,2002-05-20T22:25:07.638Z,2002-05-21T20:32:37.638Z
id_83,channel_52,2002-05-20T22:23:37.638Z,2002-05-21T19:50:37.638Z
id_84,channel_41,2002-06-23T15:23:55.254Z,2002-06-23T19:52:55.254Z
id_84,channel_42,2002-06-23T15:14:25.254Z,2002-06-23T19:51:55.254Z
id_84,channel_43,2002-06-23T15:06:25.254Z,2002-06-23T19:53:55.254Z
id_84,channel_44,2002-06-23T14:40:25.254Z,2002-06-23T19:57:55.254Z
id_84,channel_45,2002-06-23T15:10:25.254Z,2002-06-23T19:50:25.254Z
id_84,channel_46,2002-06-23T14:54:55.254Z,2002-06-23T20:14:25.254Z
id_84,channel_47,2002-06-23T14:12:55.254Z,2002-06-25T01:31:55.254Z
id_84,channel_48,2002-06-23T14:13:25.254Z,2002-06-25T13:45:25.254Z
id_84,channel_49,2002-06-23T14:14:25.254Z,2002-06-25T17:07:55.254Z
id_84,channel_50,2002-06-23T14:23:37.635Z,2002-06-25T12:44:37.635Z
id_84,channel_51,2002-06-23T14:19:07.635Z,2002-06-25T15:08:37.635Z
id_84,channel_52,2002-06-23T14:13:07.635Z,2002-06-25T17:22:07.635Z
id_84,channel_64,2002-06-23T15:11:33.453Z,2002-06-23T15:50:33.453Z
id_84,channel_65,2002-06-23T15:11:33.453Z,2002-06-23T15:53:33.453Z
id_84,channel_66,2002-06-23T15:11:33.453Z,2002-06-23T23:38:33.453Z
id_85,channel_41,2002-06-23T02:45:55.254Z,2002-06-23T02:46:55.254Z
id_85,channel_42,2002-06-23T02:44:55.254Z,2002-06-23T02:46:25.254Z
id_85,channel_43,2002-06-23T02:45:55.254Z,2002-06-23T02:47:17.754Z
id_85,channel_44,2002-06-23T02:46:25.254Z,2002-06-23T02:47:17.754Z
id_85,channel_45,2002-06-23T02:45:55.254Z,2002-06-23T02:46:55.254Z
id_85,channel_46,2002-06-23T02:46:25.254Z,2002-06-23T02:47:17.754Z
id_86,channel_41,2002-09-23T09:02:25.245Z,2002-09-25T12:50:55.245Z
id_86,channel_42,2002-09-23T09:02:25.245Z,2002-09-25T13:01:25.245Z
id_86,channel_43,2002-09-23T08:51:55.245Z,2002-09-25T12:47:55.245Z
id_86,channel_44,2002-09-23T08:54:25.245Z,2002-09-25T12:34:55.245Z
id_86,channel_45,2002-09-23T09:12:55.245Z,2002-09-25T12:31:55.245Z
id_86,channel_46,2002-09-23T09:15:55.245Z,2002-09-25T12:42:55.245Z
id_86,channel_47,2002-09-23T09:28:25.245Z,2002-09-26T12:10:55.245Z
id_86,channel_48,2002-09-23T09:03:25.245Z,2002-09-25T20:30:55.245Z
id_86,channel_49,2002-09-23T09:03:25.245Z,2002-09-25T19:51:25.245Z
id_86,channel_50,2002-09-23T09:05:37.626Z,2002-09-26T14:49:07.623Z
id_86,channel_51,2002-09-23T09:16:07.626Z,2002-09-25T21:50:37.623Z
id_86,channel_52,2002-09-23T09:04:07.623Z,2002-09-25T21:34:07.623Z
id_86,channel_57,2002-09-23T09:07:32.739Z,2002-09-27T03:40:32.739Z
id_86,channel_58,2002-09-23T09:18:02.739Z,2002-09-27T07:52:02.739Z
id_86,channel_59,2002-09-23T09:04:32.739Z,2002-09-27T06:43:02.739Z
id_86,channel_60,2002-09-23T09:17:32.739Z,2002-09-27T06:56:02.739Z
id_87,channel_15,2003-02-27T02:54:15.507Z,2003-03-10T00:00:00.000Z
id_87,channel_22,2003-02-27T03:01:45.507Z,2003-03-10T00:00:00.000Z
id_87,channel_23,2003-02-27T02:54:15.507Z,2003-03-10T00:00:00.000Z
id_87,channel_31,2003-02-27T02:58:45.507Z,2003-03-10T00:00:00.000Z
id_87,channel_38,2003-02-27T03:48:15.507Z,2003-02-28T14:00:15.507Z
id_87,channel_39,2003-02-27T03:06:15.507Z,2003-03-10T00:00:00.000Z
id_87,channel_41,2003-02-27T02:52:25.224Z,2003-02-27T02:53:25.224Z
id_87,channel_41,2003-02-27T03:12:55.224Z,2003-02-27T03:12:55.224Z
id_87,channel_42,2003-02-27T02:52:25.224Z,2003-02-27T02:53:55.224Z
id_87,channel_42,2003-02-27T03:12:55.224Z,2003-02-27T03:12:55.224Z
id_87,channel_43,2003-02-27T02:52:25.224Z,2003-02-27T02:53:55.224Z
id_87,channel_43,2003-02-27T03:12:55.224Z,2003-02-27T03:12:55.224Z
id_87,channel_44,2003-02-27T02:53:55.224Z,2003-02-27T02:55:25.224Z
id_87,channel_44,2003-02-27T03:12:55.224Z,2003-02-27T03:12:55.224Z
id_87,channel_45,2003-02-27T02:52:25.224Z,2003-02-27T02:53:25.224Z
id_87,channel_45,2003-02-27T03:12:55.224Z,2003-02-27T03:12:55.224Z
id_87,channel_46,2003-02-27T02:52:25.224Z,2003-02-27T02:53:25.224Z
id_87,channel_46,2003-02-27T03:12:55.224Z,2003-02-27T03:12:55.224Z
id_88,channel_14,2003-10-01T03:19:45.480Z,2003-10-04T03:00:00.000Z
id_88,channel_15,2003-10-01T03:21:15.480Z,2003-10-10T12:00:00.000Z
id_88,channel_21,2003-10-01T03:19:45.480Z,2003-10-04T03:00:00.000Z
id_88,channel_22,2003-10-01T03:24:15.480Z,2003-10-10T12:00:00.000Z
id_88,channel_23,2003-10-01T03:21:15.480Z,2003-10-10T12:00:00.000Z
id_88,channel_29,2003-10-01T03:18:15.480Z,2003-10-04T03:00:00.000Z
id_88,channel_30,2003-10-01T03:46:45.480Z,2003-10-04T03:00:00.000Z
id_88,channel_31,2003-10-01T03:22:45.480Z,2003-10-10T12:00:00.000Z
id_88,channel_38,2003-10-01T03:48:15.480Z,2003-10-04T03:00:00.000Z
id_88,channel_39,2003-10-01T03:21:15.480Z,2003-10-10T12:00:00.000Z
id_88,channel_41,2003-10-01T03:18:55.200Z,2003-10-01T03:24:55.200Z
id_88,channel_41,2003-10-01T03:43:55.200Z,2003-10-01T03:43:55.200Z
id_88,channel_42,2003-10-01T03:18:25.200Z,2003-10-01T03:25:25.200Z
id_88,channel_42,2003-10-01T03:43:55.200Z,2003-10-01T03:43:55.200Z
id_88,channel_43,2003-10-01T03:18:55.200Z,2003-10-01T03:24:55.200Z
id_88,channel_43,2003-10-01T03:43:55.200Z,2003-10-01T03:43:55.200Z
id_88,channel_44,2003-10-01T03:17:55.200Z,2003-10-01T03:25:25.200Z
id_88,channel_44,2003-10-01T03:43:55.200Z,2003-10-01T03:43:55.200Z
id_88,channel_45,2003-10-01T03:18:55.200Z,2003-10-01T03:24:55.200Z
id_88,channel_45,2003-10-01T03:43:55.200Z,2003-10-01T03:43:55.200Z
id_88,channel_46,2003-10-01T03:18:55.200Z,2003-10-01T03:24:55.200Z
id_88,channel_46,2003-10-01T04:00:55.200Z,2003-10-01T04:01:25.200Z
id_89,channel_15,2003-11-15T23:12:15.477Z,2003-11-21T22:10:45.477Z
id_89,channel_22,2003-11-16T04:04:45.477Z,2003-11-22T23:58:45.477Z
id_89,channel_23,2003-11-16T08:07:45.477Z,2003-11-22T23:58:45.477Z
id_89,channel_30,2003-11-16T03:37:45.477Z,2003-11-22T23:58:45.477Z
id_89,channel_31,2003-11-16T03:24:15.477Z,2003-11-23T05:15:15.477Z
id_89,channel_38,2003-11-16T02:01:45.477Z,2003-11-19T09:19:45.474Z
id_89,channel_39,2003-11-16T05:12:15.477Z,2003-11-23T21:15:15.477Z
id_89,channel_41,2003-11-15T23:11:25.194Z,2003-11-17T08:04:55.194Z
id_89,channel_42,2003-11-15T23:11:25.194Z,2003-11-17T07:51:55.194Z
id_89,channel_43,2003-11-15T23:11:25.194Z,2003-11-17T08:08:55.194Z
id_89,channel_44,2003-11-15T23:11:25.194Z,2003-11-17T08:06:25.194Z
id_89,channel_44,2003-11-17T09:29:25.194Z,2003-11-17T09:29:25.194Z
id_89,channel_45,2003-11-15T23:11:25.194Z,2003-11-17T07:51:55.194Z
id_89,channel_46,2003-11-15T23:11:25.194Z,2003-11-17T08:24:25.194Z
id_89,channel_47,2003-11-15T23:12:25.194Z,2003-11-18T09:12:25.194Z
id_89,channel_48,2003-11-15T23:12:25.194Z,2003-11-19T02:08:55.194Z
id_89,channel_49,2003-11-15T23:12:25.194Z,2003-11-18T13:32:25.194Z
id_89,channel_50,2003-11-15T23:13:07.572Z,2003-11-18T07:44:37.572Z
id_89,channel_51,2003-11-15T23:13:07.572Z,2003-11-18T11:35:37.572Z
id_89,channel_52,2003-11-15T23:13:07.572Z,2003-11-18T13:37:07.572Z
id_90,channel_41,2003-12-30T20:31:55.191Z,2003-12-30T20:31:55.191Z
id_90,channel_42,2003-12-30T20:31:55.191Z,2003-12-30T20:31:55.191Z
id_90,channel_43,2003-12-30T20:31:55.191Z,2003-12-30T20:31:55.191Z
id_90,channel_44,2003-12-30T20:31:55.191Z,2003-12-30T20:31:55.191Z
id_90,channel_45,2003-12-30T20:31:55.191Z,2003-12-30T20:31:55.191Z
id_90,channel_46,2003-12-30T20:31:55.191Z,2003-12-30T20:31:55.191Z
id_90,channel_47,2003-12-30T20:32:25.191Z,2003-12-30T20:37:25.191Z
id_90,channel_48,2003-12-30T20:30:55.191Z,2003-12-30T20:38:25.191Z
id_90,channel_49,2003-12-30T20:33:25.191Z,2003-12-30T20:42:55.191Z
id_90,channel_50,2003-12-30T20:34:07.569Z,2003-12-30T20:38:37.569Z
id_90,channel_51,2003-12-30T20:29:37.569Z,2003-12-30T20:37:07.569Z
id_90,channel_52,2003-12-30T20:32:37.569Z,2003-12-30T20:43:07.569Z
id_91,channel_47,2004-04-07T19:17:55.176Z,2004-04-07T19:29:25.176Z
id_91,channel_48,2004-04-07T19:17:25.176Z,2004-04-07T19:44:55.176Z
id_91,channel_49,2004-04-07T19:17:55.176Z,2004-04-07T19:23:25.176Z
id_91,channel_50,2004-04-07T19:17:37.557Z,2004-04-07T19:29:37.557Z
id_91,channel_51,2004-04-07T19:17:37.557Z,2004-04-07T19:44:37.557Z
id_91,channel_52,2004-04-07T19:19:07.557Z,2004-04-07T19:23:37.557Z
id_92,channel_14,2004-04-28T16:22:45.456Z,2004-04-28T22:43:45.456Z
id_92,channel_21,2004-04-28T16:19:45.456Z,2004-04-28T22:36:15.456Z
id_92,channel_29,2004-04-28T16:34:45.456Z,2004-04-29T01:12:15.456Z
id_93,channel_41,2004-05-15T02:22:12.261Z,2004-05-15T02:22:25.173Z
id_93,channel_42,2004-05-15T02:22:12.261Z,2004-05-15T02:22:25.173Z
id_93,channel_43,2004-05-15T02:22:12.261Z,2004-05-15T02:22:25.173Z
id_93,channel_44,2004-05-15T02:22:12.261Z,2004-05-15T02:22:25.173Z
id_93,channel_45,2004-05-15T02:22:12.261Z,2004-05-15T02:22:25.173Z
id_93,channel_46,2004-05-15T02:22:12.261Z,2004-05-15T02:22:25.173Z
id_93,channel_47,2004-05-15T02:22:25.173Z,2004-05-15T02:47:25.173Z
id_93,channel_48,2004-05-15T02:22:55.173Z,2004-05-15T02:33:25.173Z
id_93,channel_50,2004-05-15T02:23:37.551Z,2004-05-15T02:53:37.551Z
id_93,channel_51,2004-05-15T02:22:07.551Z,2004-05-15T02:32:37.551Z
id_94,channel_14,2004-07-07T07:03:15.447Z,2004-07-07T09:48:15.447Z
id_94,channel_21,2004-07-07T07:07:45.447Z,2004-07-07T08:58:45.447Z
id_94,channel_29,2004-07-07T07:07:45.447Z,2004-07-07T07:57:15.447Z
id_95,channel_14,2004-09-15T19:10:45.438Z,2004-09-16T00:39:15.438Z
id_95,channel_15,2004-09-15T19:09:15.438Z,2004-09-24T00:00:00.000Z
id_95,channel_21,2004-09-15T19:10:45.438Z,2004-09-16T00:07:45.438Z
id_95,channel_22,2004-09-15T19:09:15.438Z,2004-09-24T00:00:00.000Z
id_95,channel_23,2004-09-15T19:12:15.438Z,2004-09-24T00:00:00.000Z
id_95,channel_29,2004-09-15T19:12:15.438Z,2004-09-15T23:36:15.438Z
id_95,channel_30,2004-09-15T19:25:45.438Z,2004-09-18T17:28:45.438Z
id_95,channel_31,2004-09-15T19:16:45.438Z,2004-09-24T00:00:00.000Z
id_95,channel_38,2004-09-15T19:51:15.438Z,2004-09-18T20:46:45.438Z
id_95,channel_39,2004-09-15T19:16:45.438Z,2004-09-24T00:00:00.000Z
id_95,channel_41,2004-09-15T19:10:25.158Z,2004-09-15T19:14:25.158Z
id_95,channel_41,2004-09-15T20:53:25.158Z,2004-09-16T01:41:25.158Z
id_95,channel_42,2004-09-15T19:10:25.158Z,2004-09-15T19:14:55.158Z
id_95,channel_42,2004-09-15T20:54:25.158Z,2004-09-16T01:41:25.158Z
id_95,channel_43,2004-09-15T19:10:25.158Z,2004-09-15T19:14:55.158Z
id_95,channel_43,2004-09-15T20:54:55.158Z,2004-09-16T01:40:25.158Z
id_95,channel_44,2004-09-15T19:10:25.158Z,2004-09-15T19:14:25.158Z
id_95,channel_44,2004-09-15T20:54:55.158Z,2004-09-16T01:50:25.158Z
id_95,channel_45,2004-09-15T19:10:25.158Z,2004-09-15T19:14:25.158Z
id_95,channel_45,2004-09-15T20:54:55.158Z,2004-09-16T01:40:25.158Z
id_95,channel_46,2004-09-15T19:10:25.158Z,2004-09-15T19:14:25.158Z
id_95,channel_46,2004-09-15T20:54:55.158Z,2004-09-16T01:40:25.158Z
id_95,channel_47,2004-09-15T20:58:55.158Z,2004-09-18T00:00:00.000Z
id_95,channel_48,2004-09-15T20:57:55.158Z,2004-09-18T00:00:00.000Z
id_95,channel_49,2004-09-15T20:59:55.158Z,2004-09-18T00:00:00.000Z
id_95,channel_50,2004-09-15T20:59:37.536Z,2004-09-18T00:00:00.000Z
id_95,channel_51,2004-09-15T20:56:37.536Z,2004-09-18T00:00:00.000Z
id_95,channel_52,2004-09-15T20:56:37.536Z,2004-09-18T00:00:00.000Z
id_95,channel_59,2004-09-15T13:46:02.652Z,2004-09-15T19:53:32.649Z
id_95,channel_66,2004-09-15T23:01:48.357Z,2004-09-18T17:23:55.854Z
id_96,channel_41,2004-11-03T14:38:55.152Z,2004-11-04T11:43:25.152Z
id_96,channel_42,2004-11-03T14:35:25.152Z,2004-11-04T11:58:55.152Z
id_96,channel_43,2004-11-03T14:36:25.152Z,2004-11-04T11:56:55.152Z
id_96,channel_44,2004-11-03T14:35:25.152Z,2004-11-04T12:02:25.152Z
id_96,channel_45,2004-11-03T14:35:55.152Z,2004-11-04T11:55:25.152Z
id_96,channel_46,2004-11-03T14:38:55.152Z,2004-11-04T11:55:55.152Z
id_96,channel_47,2004-11-03T14:50:25.152Z,2004-11-05T03:55:25.152Z
id_96,channel_48,2004-11-03T14:39:25.152Z,2004-11-05T02:32:25.152Z
id_96,channel_49,2004-11-03T14:39:25.152Z,2004-11-05T03:08:55.152Z
id_96,channel_50,2004-11-03T14:40:07.530Z,2004-11-05T03:58:07.530Z
id_96,channel_51,2004-11-03T14:40:07.530Z,2004-11-05T02:20:37.530Z
id_96,channel_52,2004-11-03T14:40:07.530Z,2004-11-05T04:23:37.530Z
id_96,channel_57,2004-11-03T14:46:32.643Z,2004-11-06T00:52:32.643Z
id_96,channel_58,2004-11-03T15:04:32.643Z,2004-11-05T22:50:02.643Z
id_96,channel_59,2004-11-03T14:44:02.643Z,2004-11-05T23:04:02.643Z
id_96,channel_60,2004-11-03T15:00:32.643Z,2004-11-05T23:44:02.643Z
id_97,channel_14,2004-12-01T08:04:45.429Z,2004-12-01T14:43:45.429Z
id_97,channel_21,2004-12-01T07:30:15.429Z,2004-12-01T14:43:45.429Z
id_97,channel_29,2004-12-01T07:55:45.429Z,2004-12-01T13:54:15.429Z
id_98,channel_14,2005-03-25T04:37:45.414Z,2005-03-25T10:52:45.414Z
id_98,channel_15,2005-03-25T04:57:15.414Z,2005-03-25T22:21:15.414Z
id_98,channel_21,2005-03-25T04:37:45.414Z,2005-03-25T10:25:45.414Z
id_98,channel_22,2005-03-25T05:01:45.414Z,2005-03-28T09:24:15.414Z
id_98,channel_23,2005-03-25T05:00:15.414Z,2005-03-25T18:31:45.414Z
id_98,channel_29,2005-03-25T04:37:45.414Z,2005-03-25T10:31:45.414Z
id_98,channel_30,2005-03-25T05:00:15.414Z,2005-03-26T08:09:15.414Z
id_98,channel_31,2005-03-25T05:00:15.414Z,2005-03-28T09:24:15.414Z
id_98,channel_38,2005-03-25T04:46:45.414Z,2005-03-26T08:09:15.414Z
id_98,channel_39,2005-03-25T04:39:15.414Z,2005-03-28T09:24:15.414Z
id_98,channel_41,2005-03-25T04:36:55.134Z,2005-03-25T04:37:25.134Z
id_98,channel_41,2005-03-25T04:56:55.134Z,2005-03-25T04:59:55.134Z
id_98,channel_42,2005-03-25T03:59:55.134Z,2005-03-25T04:04:55.134Z
id_98,channel_42,2005-03-25T04:36:55.134Z,2005-03-25T04:37:25.134Z
id_98,channel_42,2005-03-25T04:56:55.134Z,2005-03-25T04:59:55.134Z
id_98,channel_43,2005-03-25T04:36:55.134Z,2005-03-25T04:37:25.134Z
id_98,channel_43,2005-03-25T04:56:55.134Z,2005-03-25T04:59:55.134Z
id_98,channel_44,2005-03-25T04:36:55.134Z,2005-03-25T04:37:25.134Z
id_98,channel_44,2005-03-25T04:56:55.134Z,2005-03-25T04:59:55.134Z
id_98,channel_45,2005-03-25T03:59:55.134Z,2005-03-25T04:04:55.134Z
id_98,channel_45,2005-03-25T04:36:55.134Z,2005-03-25T04:37:25.134Z
id_98,channel_45,2005-03-25T04:56:55.134Z,2005-03-25T04:59:55.134Z
id_98,channel_46,2005-03-25T04:36:55.134Z,2005-03-25T04:37:25.134Z
id_98,channel_46,2005-03-25T04:56:55.134Z,2005-03-25T05:00:25.134Z
id_99,channel_14,2005-02-07T15:40:45.420Z,2005-02-07T18:37:45.420Z
id_99,channel_21,2005-02-07T15:40:45.420Z,2005-02-07T17:40:45.420Z
id_99,channel_29,2005-02-07T15:43:45.420Z,2005-02-07T19:16:45.420Z
id_100,channel_14,2005-07-04T20:16:27.402Z,2005-07-05T09:08:57.402Z
id_100,channel_15,2005-07-04T20:25:27.402Z,2005-07-12T00:00:00.000Z
